date,auction_type,term_days,auction_time,total_deals_volume,weighted_average_rate,settlement_code,key_rate
17-04-2009,репо,3,11:30,9683.7,11.52,S0,
17-04-2009,репо,3,16:00,2264.5,11.69,S0,
20-04-2009,репо,1,11:30,10896.7,11.31,S0,
20-04-2009,репо,1,16:00,1911.5,11.54,S0,
21-04-2009,репо,1,11:30,18918.8,11.23,S0,
21-04-2009,репо,7,13:45,6668.2,10.98,S1,
21-04-2009,репо,1,16:00,5055.2,11.52,S0,
22-04-2009,репо,1,11:30,5693.0,11.71,S0,
22-04-2009,репо,1,16:00,6224.6,11.89,S0,
23-04-2009,репо,1,11:30,9405.4,11.77,S0,
23-04-2009,репо,1,16:00,670.8,11.91,S0,
24-04-2009,репо,3,11:30,29553.5,10.82,S0,
24-04-2009,репо,3,16:00,294.6,11.02,S0,
27-04-2009,репо,1,11:30,31744.6,10.46,S0,
27-04-2009,репо,1,16:00,17289.5,10.82,S0,
28-04-2009,репо,1,11:30,69588.4,10.64,S0,
28-04-2009,репо,7,13:45,11969.2,10.48,S1,
28-04-2009,репо,1,16:00,44580.2,10.96,S0,
29-04-2009,репо,1,11:30,67837.3,10.8,S0,
29-04-2009,репо,1,16:00,68742.2,11.05,S0,
30-04-2009,репо,4,11:30,64896.3,10.67,S0,
30-04-2009,репо,4,15:30,161.9,10.96,S0,
04-05-2009,репо,1,11:30,38026.8,10.53,S0,
04-05-2009,репо,1,16:00,1130.7,10.87,S0,
05-05-2009,репо,1,11:30,48973.6,11.12,S0,
05-05-2009,репо,7,13:45,11257.0,10.37,S1,
05-05-2009,репо,1,16:00,8926.6,11.25,S0,
06-05-2009,репо,1,11:30,19338.6,10.41,S0,
06-05-2009,репо,1,15:30,0.0,0.0,S0,
07-05-2009,репо,1,11:30,24487.5,10.46,S0,
07-05-2009,репо,1,16:00,3732.6,10.72,S0,
08-05-2009,репо,4,11:30,15466.6,10.39,S0,
08-05-2009,репо,4,16:00,425.5,10.84,S0,
12-05-2009,репо,1,11:30,13457.8,10.26,S0,
12-05-2009,репо,7,13:45,11870.6,10.26,S1,
12-05-2009,репо,1,16:00,1624.8,10.85,S0,
13-05-2009,репо,1,11:30,14021.1,10.2,S0,
13-05-2009,репо,1,16:00,0.0,0.0,S0,
14-05-2009,репо,1,11:30,12538.0,9.83,S0,
14-05-2009,репо,1,16:00,478.1,10.06,S0,
15-05-2009,репо,3,11:30,12799.7,9.7,S0,
15-05-2009,репо,3,16:00,539.4,10.08,S0,
18-05-2009,репо,1,11:30,14315.7,9.79,S0,
18-05-2009,репо,1,16:00,16966.0,10.21,S0,
19-05-2009,репо,1,11:30,17382.5,9.65,S0,
19-05-2009,репо,7,13:45,10099.4,9.74,S1,
19-05-2009,репо,1,16:00,223.4,9.85,S0,
20-05-2009,репо,1,11:30,15612.8,9.51,S0,
20-05-2009,репо,1,16:00,652.4,9.92,S0,
21-05-2009,репо,1,11:30,13411.2,9.43,S0,
21-05-2009,репо,1,16:00,365.5,9.86,S0,
22-05-2009,репо,3,11:30,14572.5,9.4,S0,
22-05-2009,репо,3,16:00,729.1,10.04,S0,
25-05-2009,репо,1,11:30,14422.4,9.38,S0,
25-05-2009,репо,1,16:00,635.7,9.84,S0,
26-05-2009,репо,1,11:30,14940.1,9.42,S0,
26-05-2009,репо,7,13:45,10284.6,9.72,S1,
26-05-2009,репо,1,16:00,1725.3,9.68,S0,
27-05-2009,репо,1,11:30,14519.7,9.47,S0,
27-05-2009,репо,1,16:00,1265.3,9.58,S0,
28-05-2009,репо,1,11:30,15281.1,9.41,S0,
28-05-2009,репо,1,16:00,104.1,9.78,S0,
29-05-2009,репо,3,11:30,14622.1,9.53,S0,
29-05-2009,репо,3,15:30,696.5,9.71,S0,
01-06-2009,репо,1,11:30,12547.6,9.49,S0,
01-06-2009,репо,1,16:00,514.7,9.66,S0,
02-06-2009,репо,1,11:30,9463.4,9.53,S0,
02-06-2009,репо,7,13:45,10179.1,9.65,S1,
02-06-2009,репо,1,16:00,4668.6,9.73,S0,
03-06-2009,репо,1,11:30,21011.2,9.6,S0,
03-06-2009,репо,1,15:30,0.0,0.0,S0,
04-06-2009,репо,1,11:30,11319.3,9.48,S0,
04-06-2009,репо,1,16:00,3798.2,9.75,S0,
05-06-2009,репо,3,11:30,14243.1,8.94,S0,
05-06-2009,репо,3,16:00,675.1,9.1,S0,
08-06-2009,репо,1,11:30,14757.8,8.87,S0,
08-06-2009,репо,1,16:00,2719.6,9.26,S0,
09-06-2009,репо,1,11:30,13006.0,8.98,S0,
09-06-2009,репо,7,13:45,8960.6,9.2,S1,
09-06-2009,репо,1,16:00,4727.4,9.31,S0,
10-06-2009,репо,1,11:30,13729.9,8.96,S0,
10-06-2009,репо,1,16:00,1689.8,9.35,S0,
11-06-2009,репо,4,11:30,9927.5,8.95,S0,
11-06-2009,репо,4,16:00,307.8,9.15,S0,
15-06-2009,репо,1,11:30,85010.0,8.77,S0,
15-06-2009,репо,364,13:45,638.3,11.6,S2,
15-06-2009,репо,1,16:00,3296.7,9.05,S0,
16-06-2009,репо,1,11:30,92282.1,8.75,S0,
16-06-2009,репо,7,13:45,83416.5,9.24,S1,
16-06-2009,репо,1,16:00,242.0,8.87,S0,
17-06-2009,репо,1,11:30,16804.7,8.81,S0,
17-06-2009,репо,1,16:00,138.6,9.02,S0,
18-06-2009,репо,1,11:30,14046.6,8.85,S0,
18-06-2009,репо,1,16:00,452.5,9.15,S0,
19-06-2009,репо,3,11:30,12146.4,8.81,S0,
19-06-2009,репо,3,16:00,0.0,0.0,S0,
22-06-2009,репо,1,11:30,10983.3,8.81,S0,
22-06-2009,репо,91,13:45,480.4,10.57,S2,
22-06-2009,репо,1,16:00,609.5,9.17,S0,
23-06-2009,репо,1,11:30,11705.2,8.83,S0,
23-06-2009,репо,7,13:45,84450.5,9.11,S1,
23-06-2009,репо,1,16:00,1123.8,9.23,S0,
24-06-2009,репо,1,11:30,12687.6,8.77,S0,
24-06-2009,репо,1,16:00,0.0,0.0,S0,
25-06-2009,репо,1,11:30,10373.1,8.72,S0,
25-06-2009,репо,1,16:00,2.4,8.75,S0,
26-06-2009,репо,3,11:30,9148.3,8.74,S0,
26-06-2009,репо,3,16:00,0.0,0.0,S0,
29-06-2009,репо,1,11:30,8544.0,8.74,S0,
29-06-2009,репо,175,13:45,318.4,10.98,S2,
29-06-2009,репо,1,16:00,397.5,8.9,S0,
30-06-2009,репо,1,11:30,11652.8,8.73,S0,
30-06-2009,репо,7,13:45,86309.1,9.11,S1,
30-06-2009,репо,1,16:00,1407.9,9.01,S0,
01-07-2009,репо,1,11:30,7348.2,8.73,S0,
01-07-2009,репо,1,16:00,1276.1,8.98,S0,
02-07-2009,репо,1,11:30,7343.8,8.76,S0,
02-07-2009,репо,1,16:00,193.9,8.95,S0,
03-07-2009,репо,3,11:30,7403.4,8.74,S0,
03-07-2009,репо,3,16:00,62.6,9.0,S0,
06-07-2009,репо,1,11:30,6747.4,8.75,S0,
06-07-2009,репо,91,13:30,0.0,0.0,S2,
06-07-2009,репо,1,16:00,707.4,9.0,S0,
07-07-2009,репо,1,11:30,5974.1,8.78,S0,
07-07-2009,репо,7,13:45,85530.5,9.11,S1,
07-07-2009,репо,1,16:00,1009.8,8.87,S0,
08-07-2009,репо,1,11:30,19347.5,8.87,S0,
08-07-2009,репо,1,16:00,125.2,9.5,S0,
09-07-2009,репо,1,11:30,14943.1,8.78,S0,
09-07-2009,репо,1,15:30,0.0,0.0,S0,
10-07-2009,репо,3,11:30,12254.4,8.79,S0,
10-07-2009,репо,3,16:00,742.0,9.31,S0,
13-07-2009,репо,1,11:30,14286.6,8.88,S0,
13-07-2009,репо,364,13:30,0.0,0.0,S2,
13-07-2009,репо,1,16:00,677.0,9.79,S0,
14-07-2009,репо,1,11:30,27790.7,8.63,S0,
14-07-2009,репо,7,13:45,86292.4,8.82,S1,
14-07-2009,репо,1,16:00,455.0,8.76,S0,
15-07-2009,репо,1,11:30,12112.0,8.81,S0,
15-07-2009,репо,1,16:00,1811.3,9.39,S0,
16-07-2009,репо,1,11:30,16258.2,9.17,S0,
16-07-2009,репо,1,16:00,3745.1,9.73,S0,
17-07-2009,репо,3,11:30,25768.1,9.02,S0,
17-07-2009,репо,3,16:00,121.6,9.55,S0,
20-07-2009,репо,1,11:30,25717.1,8.71,S0,
20-07-2009,репо,91,13:30,525.8,10.01,S2,
20-07-2009,репо,1,16:00,220.5,9.17,S0,
21-07-2009,репо,1,11:30,27832.7,8.59,S0,
21-07-2009,репо,7,13:45,85484.6,8.71,S1,
21-07-2009,репо,1,16:00,400.7,9.37,S0,
22-07-2009,репо,1,11:30,29341.7,8.61,S0,
22-07-2009,репо,1,16:00,468.5,9.19,S0,
23-07-2009,репо,1,11:30,21371.1,8.66,S0,
23-07-2009,репо,1,16:00,7446.7,9.25,S0,
24-07-2009,репо,3,11:30,21619.5,8.63,S0,
24-07-2009,репо,3,16:00,349.9,9.38,S0,
27-07-2009,репо,1,11:30,31297.5,8.42,S0,
27-07-2009,репо,175,13:30,0.0,0.0,S2,
27-07-2009,репо,1,15:30,0.0,0.0,S0,
28-07-2009,репо,1,11:30,29597.7,8.33,S0,
28-07-2009,репо,7,13:45,84782.2,8.71,S1,
28-07-2009,репо,1,16:00,62.8,8.52,S0,
29-07-2009,репо,1,11:30,27340.7,8.72,S0,
29-07-2009,репо,1,16:00,297.9,8.64,S0,
30-07-2009,репо,1,11:30,23825.4,8.37,S0,
30-07-2009,репо,1,16:00,186.0,8.18,S0,
31-07-2009,репо,3,11:30,23108.3,8.31,S0,
31-07-2009,репо,3,15:30,97.7,8.81,S0,
03-08-2009,репо,1,11:30,13519.5,8.44,S0,
03-08-2009,репо,92,13:30,296.8,9.85,S2,
03-08-2009,репо,1,16:00,5608.9,9.01,S0,
04-08-2009,репо,1,11:30,22528.5,8.26,S0,
04-08-2009,репо,7,13:30,105345.7,8.71,S1,
04-08-2009,репо,1,16:00,432.5,8.71,S0,
05-08-2009,репо,1,11:30,28515.6,8.22,S0,
05-08-2009,репо,1,16:00,143.0,8.69,S0,
06-08-2009,репо,1,11:30,27883.8,8.19,S0,
06-08-2009,репо,1,16:00,1294.8,8.71,S0,
07-08-2009,репо,3,11:30,28931.7,8.17,S0,
07-08-2009,репо,3,16:00,309.8,8.34,S0,
10-08-2009,репо,1,11:30,24969.1,8.08,S0,
10-08-2009,репо,364,13:30,390.6,10.83,S2,
10-08-2009,репо,1,16:00,3847.6,9.53,S0,
11-08-2009,репо,1,11:30,33590.3,7.98,S0,
11-08-2009,репо,7,13:45,108462.6,8.35,S1,
11-08-2009,репо,1,16:00,641.9,8.23,S0,
12-08-2009,репо,1,11:30,26084.8,8.14,S0,
12-08-2009,репо,1,16:00,358.1,8.24,S0,
13-08-2009,репо,1,11:30,24667.9,8.18,S0,
13-08-2009,репо,1,15:30,355.6,8.84,S0,
14-08-2009,репо,3,11:30,22712.9,8.18,S0,
14-08-2009,репо,3,16:00,1414.7,8.64,S0,
17-08-2009,репо,1,11:30,22976.8,7.92,S0,
17-08-2009,репо,91,13:30,7318.1,9.62,S2,
17-08-2009,репо,1,16:00,238.6,8.15,S0,
18-08-2009,репо,1,11:30,29432.7,7.92,S0,
18-08-2009,репо,7,13:45,109193.9,8.34,S1,
18-08-2009,репо,1,16:00,514.1,9.5,S0,
19-08-2009,репо,1,11:30,44493.4,8.42,S0,
19-08-2009,репо,1,16:00,5283.3,9.42,S0,
20-08-2009,репо,1,11:30,44621.7,8.33,S0,
20-08-2009,репо,1,16:00,336.7,8.15,S0,
21-08-2009,репо,3,11:30,43671.4,8.14,S0,
21-08-2009,репо,3,16:00,1784.1,8.14,S0,
24-08-2009,репо,1,11:30,42375.7,8.09,S0,
24-08-2009,репо,182,13:30,1266.9,10.24,S2,
24-08-2009,репо,1,16:00,2112.3,8.0,S0,
25-08-2009,репо,1,11:30,74979.5,8.39,S0,
25-08-2009,репо,7,13:45,109315.4,8.36,S1,
25-08-2009,репо,1,16:00,675.7,9.75,S0,
26-08-2009,репо,1,11:30,84287.7,8.43,S0,
26-08-2009,репо,1,15:30,109.8,7.76,S0,
27-08-2009,репо,1,11:30,68856.3,8.22,S0,
27-08-2009,репо,1,16:00,860.6,8.31,S0,
28-08-2009,репо,3,11:30,57201.6,8.17,S0,
28-08-2009,репо,3,16:00,793.8,8.12,S0,
31-08-2009,репо,1,11:30,44460.4,8.09,S0,
31-08-2009,репо,91,13:45,6699.9,9.62,S2,
31-08-2009,репо,1,16:00,6432.6,9.24,S0,
01-09-2009,репо,1,11:30,52244.7,8.05,S0,
01-09-2009,репо,7,13:45,76488.2,8.34,S1,
01-09-2009,репо,1,16:00,858.0,7.78,S0,
02-09-2009,репо,1,11:30,47263.9,8.07,S0,
02-09-2009,репо,1,15:30,0.0,0.0,S0,
03-09-2009,репо,1,11:30,42389.8,8.07,S0,
03-09-2009,репо,1,15:30,7479.5,8.37,S0,
04-09-2009,репо,3,11:30,55676.9,8.27,S0,
04-09-2009,репо,3,16:00,1204.2,8.5,S0,
07-09-2009,репо,1,11:30,57090.5,8.18,S0,
07-09-2009,репо,364,13:30,0.0,0.0,S2,
07-09-2009,репо,1,16:00,841.4,7.85,S0,
08-09-2009,репо,1,11:30,63365.7,8.23,S0,
08-09-2009,репо,7,13:45,20280.1,8.47,S1,
08-09-2009,репо,1,16:00,1404.1,8.68,S0,
09-09-2009,репо,1,11:30,66463.8,8.34,S0,
09-09-2009,репо,1,15:30,2210.1,8.52,S0,
10-09-2009,репо,1,11:30,44392.0,8.19,S0,
10-09-2009,репо,1,16:00,1147.2,7.86,S0,
11-09-2009,репо,3,11:30,49998.6,8.2,S0,
11-09-2009,репо,3,16:00,4217.7,7.93,S0,
14-09-2009,репо,1,11:30,64428.2,8.14,S0,
14-09-2009,репо,91,13:30,0.0,0.0,S2,
14-09-2009,репо,1,16:00,317.3,8.73,S0,
15-09-2009,репо,1,11:30,77178.6,8.53,S0,
15-09-2009,репо,7,13:45,20925.8,8.62,S1,
15-09-2009,репо,1,16:00,22802.1,8.54,S0,
16-09-2009,репо,1,11:30,119406.7,8.5,S0,
16-09-2009,репо,1,15:30,835.6,9.38,S0,
17-09-2009,репо,1,11:30,102315.0,8.04,S0,
17-09-2009,репо,1,16:00,2365.7,7.51,S0,
18-09-2009,репо,3,11:30,61185.3,7.74,S0,
18-09-2009,репо,3,16:00,1960.7,7.58,S0,
21-09-2009,репо,1,11:30,83750.8,7.73,S0,
21-09-2009,репо,1,16:00,4873.8,7.54,S0,
22-09-2009,репо,1,11:30,117778.2,7.66,S0,
22-09-2009,репо,7,13:45,71302.6,8.11,S1,
22-09-2009,репо,1,16:00,10968.4,7.79,S0,
23-09-2009,репо,1,11:30,136539.6,7.84,S0,
23-09-2009,репо,1,15:30,3027.2,8.7,S0,
24-09-2009,репо,1,11:30,128811.0,7.73,S0,
24-09-2009,репо,1,16:00,9755.1,7.71,S0,
25-09-2009,репо,3,11:30,248091.0,7.76,S0,
25-09-2009,репо,3,15:30,0.0,0.0,S0,
28-09-2009,репо,1,11:30,205444.8,7.76,S0,
28-09-2009,репо,84,13:30,694.0,9.33,S2,
28-09-2009,репо,1,16:00,4838.6,7.61,S0,
29-09-2009,репо,1,11:30,208006.1,7.7,S0,
29-09-2009,репо,7,13:45,114824.6,8.11,S1,
29-09-2009,репо,1,16:00,18648.6,7.76,S0,
30-09-2009,репо,1,11:30,134410.9,7.43,S0,
30-09-2009,репо,1,16:00,2638.6,7.57,S0,
01-10-2009,репо,1,11:30,74570.2,7.33,S0,
01-10-2009,репо,1,16:00,3538.1,7.27,S0,
02-10-2009,репо,3,11:30,68724.2,7.32,S0,
02-10-2009,репо,3,16:00,896.6,7.27,S0,
05-10-2009,репо,1,11:30,66154.0,7.31,S0,
05-10-2009,репо,364,13:30,0.0,0.0,S2,
05-10-2009,репо,1,16:00,443.6,7.31,S0,
06-10-2009,репо,1,11:30,66530.2,7.3,S0,
06-10-2009,репо,7,13:45,93431.2,7.35,S1,
06-10-2009,репо,1,16:00,1009.3,7.4,S0,
07-10-2009,репо,1,11:30,71864.9,7.31,S0,
07-10-2009,репо,1,16:00,1611.8,7.35,S0,
08-10-2009,репо,1,11:30,63536.4,7.3,S0,
08-10-2009,репо,1,16:00,4645.5,7.31,S0,
09-10-2009,репо,3,11:30,62219.5,7.29,S0,
09-10-2009,репо,3,16:00,1108.1,7.3,S0,
12-10-2009,репо,1,11:30,54602.2,7.29,S0,
12-10-2009,репо,91,13:30,0.0,0.0,S2,
12-10-2009,репо,1,16:00,2765.4,7.35,S0,
13-10-2009,репо,1,11:30,46262.1,7.3,S0,
13-10-2009,репо,7,13:45,69225.1,7.35,S1,
13-10-2009,репо,1,16:00,12218.9,7.48,S0,
14-10-2009,репо,1,11:30,50940.3,7.33,S0,
14-10-2009,репо,1,16:00,1966.5,7.96,S0,
15-10-2009,репо,1,11:30,48420.3,7.31,S0,
15-10-2009,репо,1,16:00,1121.5,7.41,S0,
16-10-2009,репо,3,11:30,46050.5,7.35,S0,
16-10-2009,репо,3,16:00,505.0,7.43,S0,
19-10-2009,репо,1,11:30,59357.9,7.32,S0,
19-10-2009,репо,182,13:30,1043.7,9.34,S2,
19-10-2009,репо,1,16:00,644.2,7.98,S0,
20-10-2009,репо,1,11:30,55101.1,7.34,S0,
20-10-2009,репо,7,13:45,76774.1,7.35,S1,
20-10-2009,репо,1,16:00,2813.5,7.42,S0,
21-10-2009,репо,1,11:30,47728.6,7.31,S0,
21-10-2009,репо,1,16:00,508.0,7.7,S0,
22-10-2009,репо,1,11:30,47148.2,7.31,S0,
22-10-2009,репо,1,16:00,2170.8,7.62,S0,
23-10-2009,репо,3,11:30,46780.1,7.34,S0,
23-10-2009,репо,3,16:00,1706.1,7.72,S0,
26-10-2009,репо,1,11:30,49195.6,7.35,S0,
26-10-2009,репо,91,13:30,753.9,9.07,S2,
26-10-2009,репо,1,16:00,118.9,7.46,S0,
27-10-2009,репо,1,11:30,37631.7,7.39,S0,
27-10-2009,репо,7,13:45,27960.8,7.36,S1,
27-10-2009,репо,1,16:00,8510.0,7.55,S0,
28-10-2009,репо,1,11:30,96674.3,7.33,S0,
28-10-2009,репо,1,16:00,485.2,7.43,S0,
29-10-2009,репо,1,11:30,94972.7,7.33,S0,
29-10-2009,репо,1,16:00,5196.7,7.77,S0,
30-10-2009,репо,3,11:30,42631.6,7.03,S0,
30-10-2009,репо,3,15:30,185.6,7.41,S0,
02-11-2009,репо,1,11:30,18814.3,6.98,S0,
02-11-2009,репо,363,13:30,0.0,0.0,S3,
02-11-2009,репо,1,16:00,10076.1,7.5,S0,
03-11-2009,репо,2,11:30,29843.7,6.96,S0,
03-11-2009,репо,6,13:30,26697.9,6.97,S2,
03-11-2009,репо,2,16:00,130.0,6.95,S0,
05-11-2009,репо,1,11:30,25670.1,6.88,S0,
05-11-2009,репо,1,16:00,1321.1,7.1,S0,
06-11-2009,репо,3,11:30,27111.3,6.85,S0,
06-11-2009,репо,3,16:00,445.8,6.92,S0,
09-11-2009,репо,1,11:30,26764.1,6.83,S0,
09-11-2009,репо,1,13:30,0.0,0.0,S1,
09-11-2009,репо,1,16:00,309.5,6.87,S0,
10-11-2009,репо,1,11:30,29456.3,6.81,S0,
10-11-2009,репо,7,14:15,27574.5,6.89,S1,
10-11-2009,репо,1,16:00,21.2,8.5,S0,
11-11-2009,репо,1,11:30,24739.0,6.83,S0,
11-11-2009,репо,1,16:00,2225.2,6.9,S0,
12-11-2009,репо,1,11:30,24578.6,6.82,S0,
12-11-2009,репо,1,16:00,1480.9,6.88,S0,
13-11-2009,репо,3,11:30,24093.6,6.84,S0,
13-11-2009,репо,3,16:00,844.9,6.84,S0,
16-11-2009,репо,1,11:30,78526.6,6.85,S0,
16-11-2009,репо,182,13:30,0.0,0.0,S2,
16-11-2009,репо,1,16:00,1003.8,6.86,S0,
17-11-2009,репо,1,11:30,79761.9,6.83,S0,
17-11-2009,репо,7,13:45,27324.0,6.87,S1,
17-11-2009,репо,1,16:00,193.9,7.0,S0,
18-11-2009,репо,1,11:30,74253.2,6.83,S0,
18-11-2009,репо,1,16:00,1213.6,6.84,S0,
19-11-2009,репо,1,11:30,64588.4,6.83,S0,
19-11-2009,репо,1,16:00,115.3,6.85,S0,
20-11-2009,репо,3,11:30,33302.3,6.82,S0,
20-11-2009,репо,3,16:00,271.0,6.85,S0,
23-11-2009,репо,1,11:30,23401.0,6.86,S0,
23-11-2009,репо,91,13:30,0.0,0.0,S2,
23-11-2009,репо,1,15:30,557.2,6.84,S0,
24-11-2009,репо,1,11:30,24136.1,6.86,S0,
24-11-2009,репо,7,13:45,23936.4,6.86,S1,
24-11-2009,репо,1,15:30,692.1,8.0,S0,
25-11-2009,репо,1,11:30,123422.8,6.6,S0,
25-11-2009,репо,1,16:00,584.1,7.49,S0,
26-11-2009,репо,1,11:30,179604.0,6.51,S0,
26-11-2009,репо,1,16:00,3645.8,6.73,S0,
27-11-2009,репо,3,11:30,89405.3,6.58,S0,
27-11-2009,репо,3,16:00,2072.4,6.59,S0,
30-11-2009,репо,1,11:30,84127.3,6.51,S0,
30-11-2009,репо,364,13:30,0.0,0.0,S2,
30-11-2009,репо,1,16:00,445.7,6.52,S0,
01-12-2009,репо,1,11:30,58512.0,6.5,S0,
01-12-2009,репо,7,13:45,23490.3,6.42,S1,
01-12-2009,репо,1,16:00,745.2,6.25,S0,
02-12-2009,репо,1,11:30,52828.0,6.45,S0,
02-12-2009,репо,1,15:30,150.7,6.41,S0,
03-12-2009,репо,1,11:30,69008.5,6.42,S0,
03-12-2009,репо,1,15:30,634.9,6.47,S0,
04-12-2009,репо,3,11:30,61516.1,6.39,S0,
04-12-2009,репо,3,16:00,1170.5,6.38,S0,
07-12-2009,репо,1,11:30,46666.7,6.42,S0,
07-12-2009,репо,91,13:30,5595.7,7.8,S2,
07-12-2009,репо,1,16:00,3253.9,7.15,S0,
08-12-2009,репо,1,11:30,74863.2,6.6,S0,
08-12-2009,репо,7,13:30,27335.5,6.57,S1,
08-12-2009,репо,1,16:00,103.0,6.97,S0,
09-12-2009,репо,1,11:30,66456.8,6.49,S0,
09-12-2009,репо,1,16:00,1082.1,6.6,S0,
10-12-2009,репо,1,11:30,54665.8,6.45,S0,
10-12-2009,репо,1,16:00,117.2,6.53,S0,
11-12-2009,репо,3,11:30,48100.6,6.42,S0,
11-12-2009,репо,3,16:00,71.2,6.34,S0,
14-12-2009,репо,1,11:30,47568.3,6.44,S0,
14-12-2009,репо,182,13:30,0.0,0.0,S2,
14-12-2009,репо,1,16:00,2128.3,7.6,S0,
15-12-2009,репо,1,11:30,121843.0,6.93,S0,
15-12-2009,репо,7,13:45,70653.2,6.95,S1,
15-12-2009,репо,1,16:00,7480.4,7.99,S0,
16-12-2009,репо,1,11:30,145212.7,6.77,S0,
16-12-2009,репо,1,16:00,1059.4,6.32,S0,
17-12-2009,репо,1,11:30,66654.6,6.45,S0,
17-12-2009,репо,1,16:00,10371.8,6.38,S0,
18-12-2009,репо,3,11:30,43062.8,6.36,S0,
18-12-2009,репо,3,16:00,1859.9,6.27,S0,
21-12-2009,репо,1,11:30,28829.6,6.34,S0,
21-12-2009,репо,91,13:30,1433.1,7.88,S2,
21-12-2009,репо,1,16:00,656.0,6.39,S0,
22-12-2009,репо,1,11:30,32167.1,6.34,S0,
22-12-2009,репо,7,13:45,92815.9,6.38,S1,
22-12-2009,репо,1,16:00,680.5,6.45,S0,
23-12-2009,репо,1,11:30,25935.5,6.34,S0,
23-12-2009,репо,1,16:00,1152.9,6.75,S0,
24-12-2009,репо,1,11:30,25294.7,6.36,S0,
24-12-2009,репо,1,16:00,2979.9,7.39,S0,
25-12-2009,репо,3,11:30,162239.5,6.43,S0,
25-12-2009,репо,3,16:00,11647.5,6.4,S0,
28-12-2009,репо,1,11:30,150722.9,6.14,S0,
28-12-2009,репо,1,16:00,14919.3,6.13,S0,
29-12-2009,репо,1,11:30,131451.3,6.09,S0,
29-12-2009,репо,14,13:45,124936.6,6.17,S1,
29-12-2009,репо,1,16:00,625.8,6.17,S0,
30-12-2009,репо,12,11:30,114281.2,6.09,S0,
30-12-2009,репо,12,15:30,153.5,6.1,S0,
11-01-2010,репо,1,11:30,43187.4,6.07,S0,
11-01-2010,репо,364,13:30,0.0,0.0,S2,
11-01-2010,репо,1,16:00,582.8,6.02,S0,
12-01-2010,репо,1,11:30,33170.2,6.06,S0,
12-01-2010,репо,7,13:45,78127.6,6.08,S1,
12-01-2010,репо,1,16:00,1231.4,6.36,S0,
13-01-2010,репо,1,11:30,15577.2,6.07,S0,
13-01-2010,репо,1,16:00,0.0,0.0,S0,
14-01-2010,репо,1,11:30,9679.1,6.09,S0,
14-01-2010,репо,1,16:00,0.0,0.0,S0,
15-01-2010,репо,3,11:30,9124.7,6.1,S0,
15-01-2010,репо,3,16:00,0.0,0.0,S0,
18-01-2010,репо,1,11:30,8433.5,6.06,S0,
18-01-2010,репо,91,13:30,0.0,0.0,S2,
18-01-2010,репо,1,16:00,0.0,0.0,S0,
19-01-2010,репо,1,11:30,8060.7,6.05,S0,
19-01-2010,репо,7,13:45,48845.3,6.07,S1,
19-01-2010,репо,1,16:00,0.0,0.0,S0,
20-01-2010,репо,1,11:30,8468.8,6.07,S0,
20-01-2010,репо,1,16:00,281.7,6.09,S0,
21-01-2010,репо,1,11:30,6067.3,6.06,S0,
21-01-2010,репо,1,16:00,0.0,0.0,S0,
22-01-2010,репо,3,11:30,8758.0,6.11,S0,
22-01-2010,репо,3,16:00,37966.0,6.45,S0,
25-01-2010,репо,1,11:30,70009.4,6.47,S0,
25-01-2010,репо,182,13:30,143.2,8.05,S2,
25-01-2010,репо,1,16:00,0.0,0.0,S0,
26-01-2010,репо,1,11:30,52398.0,6.13,S0,
26-01-2010,репо,7,13:30,86322.9,6.15,S1,
26-01-2010,репо,1,16:00,0.0,0.0,S0,
27-01-2010,репо,1,11:30,13258.4,6.14,S0,
27-01-2010,репо,1,16:00,0.0,0.0,S0,
28-01-2010,репо,1,11:30,14367.8,6.18,S0,
28-01-2010,репо,1,16:00,0.0,0.0,S0,
29-01-2010,репо,3,11:30,14445.1,6.14,S0,
29-01-2010,репо,3,16:00,0.0,0.0,S0,
01-02-2010,репо,1,11:30,14930.1,6.11,S0,
01-02-2010,репо,84,13:30,0.0,0.0,S2,
01-02-2010,репо,1,16:00,0.0,0.0,S0,
02-02-2010,репо,1,11:30,13468.6,6.12,S0,
02-02-2010,репо,7,13:30,24144.9,6.09,S1,
02-02-2010,репо,1,16:00,96.0,6.11,S0,
03-02-2010,репо,1,11:30,42862.5,6.09,S0,
03-02-2010,репо,1,16:00,91.6,6.08,S0,
04-02-2010,репо,1,11:30,39653.0,6.08,S0,
04-02-2010,репо,1,16:00,7.8,6.1,S0,
05-02-2010,репо,3,11:30,31466.6,6.08,S0,
05-02-2010,репо,3,16:00,0.0,0.0,S0,
08-02-2010,репо,1,11:30,21993.1,6.08,S0,
08-02-2010,репо,364,13:30,0.0,0.0,S2,
08-02-2010,репо,1,16:00,0.0,0.0,S0,
09-02-2010,репо,1,11:30,5865.3,6.11,S0,
09-02-2010,репо,7,13:45,19122.3,6.06,S1,
09-02-2010,репо,1,16:00,3567.5,6.17,S0,
10-02-2010,репо,1,11:30,9953.2,6.11,S0,
10-02-2010,репо,1,16:00,0.0,0.0,S0,
11-02-2010,репо,1,11:30,7834.4,6.12,S0,
11-02-2010,репо,1,16:00,0.0,0.0,S0,
12-02-2010,репо,3,11:30,8589.4,6.13,S0,
12-02-2010,репо,3,16:00,503.2,6.2,S0,
15-02-2010,репо,1,11:30,8861.6,6.15,S0,
15-02-2010,репо,91,13:30,0.0,0.0,S0,
