date,m1_available_date,m1_period_start,m1_averaging_period_end,m1_averaging_period_days,m1_actual_balances,m1_required_reserves_avg,m1_accounting_reserves,m1_full_reserves,m1_spread,m1_spread_relative,m1_spread_delta,m1_spread_ma3,m1_reserve_load,m1_ruonia_rate,m1_ruonia_period_avg,m1_ruonia_start,m1_flag_end_of_period,m1_spread_mad_score,m1_spread_relative_mad_score,m1_spread_delta_mad_score,m1_reserve_load_mad_score,m1_ruonia_mad_score,m1_signal,m1_signal_final,m1_reliable,m2_total_deals_volume,m2_demand_volume,m2_cover_ratio,m2_key_rate,m2_rate_for_spread,m2_rate_spread,m2_Flag_Demand,m2_MAD_score_cover,m2_MAD_score_rate_spread,m2_auction_count,m2_auction_flag,m2_rate_spread_available,m2_cover_available,m3_demand_amount,m3_offered_amount,m3_placed_amount,m3_weighted_yield,m3_cover_ratio,m3_yield_spread,m3_Flag_Nedospros,m3_Flag_Perespros,m3_MAD_score_cover,m3_MAD_score_yield_spread,m3_auction_flag,m3_cover_available,m3_yield_spread_available,m3_cover_stress_score,m3_yield_stress_score,m4_Tax_Pre_Flag,m4_Tax_Active_Flag,m4_Tax_Post_Flag,m4_Tax_Week_Flag,m4_Tax_Day_Strict,m4_is_quarter_end,m4_is_year_end,m4_is_month_end,m4_Regime_Post_ENP,m4_tax_pressure,m4_tax_proximity,m4_MAD_tax_pressure,m4_MAD_tax_proximity,m4_Seasonal_Factor_raw,m4_calendar_available,m5_liquidity_deficit_surplus_bln_rub_lag_1d,m5_liquidity_deficit_surplus_bln_rub_change_1d,m5_liquidity_deficit_surplus_bln_rub_change_5d,m5_cbr_liquidity_stress_mad_score,m5_cbr_liquidity_drain_mad_score,m5_budget_funds_total_mln_rub_lagged,m5_budget_funds_total_mln_rub_change_lagged,m5_budget_funds_total_mln_rub_pct_change_lagged,m5_budget_funds_rub_mln_rub_lagged,m5_budget_funds_rub_mln_rub_change_lagged,m5_budget_funds_rub_mln_rub_pct_change_lagged,m5_budget_funds_rub_share_lagged,m5_roskazna_auction_day_flag_lag_1d,m5_roskazna_demand_volume_mln_rub_lag_1d,m5_roskazna_cover_ratio_lag_1d,m5_roskazna_bidders_count_lag_1d,m5_roskazna_first_leg_settled_volume_mln_rub,m5_roskazna_second_leg_return_volume_mln_rub,m5_roskazna_net_flow_by_legs_mln_rub,m5_roskazna_first_leg_auctions_count,m5_roskazna_second_leg_auctions_count,m5_roskazna_net_flow_rolling_7d_mln_rub,m5_roskazna_net_flow_rolling_14d_mln_rub,m5_roskazna_net_flow_rolling_30d_mln_rub,m5_roskazna_first_leg_rolling_7d_mln_rub,m5_roskazna_first_leg_rolling_14d_mln_rub,m5_roskazna_first_leg_rolling_30d_mln_rub,m5_roskazna_second_leg_rolling_7d_mln_rub,m5_roskazna_second_leg_rolling_14d_mln_rub,m5_roskazna_second_leg_rolling_30d_mln_rub,m5_roskazna_net_flow_stress_mad_score,m5_Flag_Budget_Drain,m5_days_since_last_roskazna_auction,m5_features_available,m1_days_since_available,m1_features_available,m3_history_available
2014-02-03,2014-01-09,2013-12-10,2014-01-09,31,1242.059677419355,794.1,402.3,1196.4,447.959677419355,56.410990734083235,243.4430107526883,279.79749103942663,96.32387410609589,6.49,6.4075,6.49,0,5.0,2.056429702044112,5.0,-3.4880245261078375,1.4264658686093907,3.370723892663376,3.370723892663376,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0.0,0.367879441171,,,1.15,1,,,,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,25,1,0
2014-02-04,2014-01-09,2013-12-10,2014-01-09,31,1242.059677419355,794.1,402.3,1196.4,447.959677419355,56.410990734083235,243.4430107526883,279.79749103942663,96.32387410609589,6.49,6.4075,6.49,0,5.0,2.056429702044112,5.0,-3.4880245261078375,1.4264658686093907,3.370723892663376,3.370723892663376,1,2300000.0,2446973.8,1.0639016521739129,5.5,5.5,0.0,0.0,1.2780330434782572,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.263597138116,,,1.0,1,3899.1,,,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,26,1,0
2014-02-05,2014-01-09,2013-12-10,2014-01-09,31,1242.059677419355,794.1,402.3,1196.4,447.959677419355,56.410990734083235,243.4430107526883,279.79749103942663,96.32387410609589,6.49,6.4075,6.49,0,5.0,2.056429702044112,5.0,-3.4880245261078375,1.4264658686093907,3.370723892663376,3.370723892663376,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.188875602838,,,1.0,1,3803.9,-95.2,,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,27,1,0
2014-02-06,2014-01-09,2013-12-10,2014-01-09,31,1242.059677419355,794.1,402.3,1196.4,447.959677419355,56.410990734083235,243.4430107526883,279.79749103942663,96.32387410609589,6.49,6.4075,6.49,0,5.0,2.056429702044112,5.0,-3.4880245261078375,1.4264658686093907,3.370723892663376,3.370723892663376,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.135335283237,,,1.0,1,3673.8,-130.1,,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,28,1,0
2014-02-07,2014-01-09,2013-12-10,2014-01-09,31,1242.059677419355,794.1,402.3,1196.4,447.959677419355,56.410990734083235,243.4430107526883,279.79749103942663,96.32387410609589,6.49,6.4075,6.49,0,5.0,2.056429702044112,5.0,-3.4880245261078375,1.4264658686093907,3.370723892663376,3.370723892663376,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.096971967864,,,1.0,1,3599.4,-74.4,,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,29,1,0
2014-02-10,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.263597138116,,,1.0,1,3478.1,-121.3,,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,1,1,0
2014-02-11,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,2180000.0,2405377.8,1.1033843119266054,5.5,5.5028,0.0027999999999996,0.0,2.067686238532107,0.0559999999999938,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0.0,0.367879441171,,,1.15,1,3386.7,-91.4,-512.4,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,2,1,0
2014-02-12,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0.0,0.513417119033,,,1.15,1,3379.7,-7.0,-424.2,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,3,1,0
2014-02-13,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0.0,0.716531310574,,,1.15,1,3344.1,-35.6,-329.7,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,4,1,0
2014-02-14,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1.0,1.0,,,1.15,1,3302.2,-41.9,-297.2,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,5,1,0
2014-02-17,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1.0,1.0,,,1.15,1,3364.4,62.2,-113.7,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,8,1,0
2014-02-18,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,2260000.0,2448857.8,1.0835653982300884,5.5,5.5201,0.0201000000000002,0.0,1.671307964601767,0.4020000000000046,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0.0,0.716531310574,,,1.15,1,3432.2,67.8,45.5,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,9,1,0
2014-02-19,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0.0,0.716531310574,,,1.15,1,3480.5,48.3,100.8,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,10,1,0
2014-02-20,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1.0,1.0,,,1.15,1,3476.9,-3.6,132.8,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,11,1,0
2014-02-21,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,0,0.0,0.716531310574,,,1.15,1,3523.3,46.4,221.1,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,12,1,0
2014-02-24,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0.0,0.716531310574,,,1.15,1,3619.5,96.2,255.1,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,15,1,0
2014-02-25,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,2220000.0,2524166.8,1.137012072072072,5.5,5.5381,0.0381,0.0,2.74024144144144,0.7620000000000005,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1.0,1.0,,,1.15,1,3521.5,-98.0,89.3,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,16,1,0
2014-02-26,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0.0,0.716531310574,,,1.15,1,3577.8,56.3,97.3,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,17,1,0
2014-02-27,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0.0,0.716531310574,,,1.15,1,3770.3,192.5,293.4,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,18,1,0
2014-02-28,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,1,0,1.0,1.0,,,1.15,1,3683.0,-87.3,159.7,,,42090.0,-5305.0,-0.111931638358,12843.0,-4593.0,-0.263420509291,0.305131860299,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,19,1,0
2014-03-03,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0.0,0.367879441171,,,1.15,1,3664.8,-18.2,45.3,,,56508.0,14418.0,0.342551674982,15540.0,2697.0,0.209997664097,0.275005308983,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,22,1,0
2014-03-04,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,2739516.2,2739516.2,1.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.263597138116,,,1.0,1,3609.7,-55.1,88.2,,,56508.0,14418.0,0.342551674982,15540.0,2697.0,0.209997664097,0.275005308983,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,23,1,0
2014-03-05,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.188875602838,,,1.0,1,3535.5,-74.2,-42.3,,,56508.0,14418.0,0.342551674982,15540.0,2697.0,0.209997664097,0.275005308983,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,24,1,0
2014-03-06,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.135335283237,,,1.0,1,3828.9,293.4,58.6,,,56508.0,14418.0,0.342551674982,15540.0,2697.0,0.209997664097,0.275005308983,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,25,1,0
2014-03-07,2014-02-09,2014-01-10,2014-02-09,31,1067.0774193548389,825.8,404.8,1230.6,241.2774193548389,29.21741576106066,-206.68225806451608,297.9179211469535,115.32434082843098,5.84,6.001904761904761,5.84,0,1.701102068032638,-0.8665999161742594,-5.0,-1.382336299407091,0.7754053456319276,-0.1774129188241596,-0.1774129188241596,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.096971967864,,,1.0,1,3791.1,-37.8,108.1,,,56508.0,14418.0,0.342551674982,15540.0,2697.0,0.209997664097,0.275005308983,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,26,1,0
2014-03-11,2014-03-09,2014-02-10,2014-03-09,28,1027.355357142857,846.1,412.3,1258.4,181.25535714285695,21.42245090921368,-60.02206221198196,290.1641513056836,122.48926247872922,5.5,6.434,5.5,0,-0.8114594160645834,-1.976192656816586,-4.000688874805028,-0.6913723088521615,1.5151357523471196,-0.9993783529607247,-0.9993783529607247,1,2210000.0,2434944.0,1.1017846153846154,7.0,7.0599,0.0598999999999998,0.0,2.0356923076923072,1.1979999999999968,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0.0,0.367879441171,,,1.15,1,3785.7,-5.4,120.9,,,56508.0,14418.0,0.342551674982,15540.0,2697.0,0.209997664097,0.275005308983,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,2,1,0
2014-03-12,2014-03-09,2014-02-10,2014-03-09,28,1027.355357142857,846.1,412.3,1258.4,181.25535714285695,21.42245090921368,-60.02206221198196,290.1641513056836,122.48926247872922,5.5,6.434,5.5,0,-0.8114594160645834,-1.976192656816586,-4.000688874805028,-0.6913723088521615,1.5151357523471196,-0.9993783529607247,-0.9993783529607247,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0.0,0.513417119033,,,1.15,1,3769.9,-15.8,160.2,,,56508.0,14418.0,0.342551674982,15540.0,2697.0,0.209997664097,0.275005308983,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,3,1,0
2014-03-13,2014-03-09,2014-02-10,2014-03-09,28,1027.355357142857,846.1,412.3,1258.4,181.25535714285695,21.42245090921368,-60.02206221198196,290.1641513056836,122.48926247872922,5.5,6.434,5.5,0,-0.8114594160645834,-1.976192656816586,-4.000688874805028,-0.6913723088521615,1.5151357523471196,-0.9993783529607247,-0.9993783529607247,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0.0,0.716531310574,,,1.15,1,3788.4,18.5,252.9,,,56508.0,14418.0,0.342551674982,15540.0,2697.0,0.209997664097,0.275005308983,0,,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,1,4,1,0
